Time (s),Inst_Error (m),RMS_Error (m),v (m/s),w (rad/s)
34.0,0.02336118357737333,0.051370609441086436,0.11792549936774396,-1.0037785921101785
34.1,0.027637814141743607,0.05131706065738181,0.13048890027711757,-0.8037785921101785
34.2,0.03255223157681879,0.05127220475841273,0.14390484184237137,-0.6037785921101786
34.3,0.037119907154909995,0.051236626469199624,0.15053434617120565,-0.4037785921101786
34.4,0.04095394843218763,0.051209727365303485,0.14727562068152444,-0.20377859211017857
34.5,0.04501656760137257,0.051192858882309136,0.14497140700059022,-0.003778592110178558
34.6,0.04979847811452541,0.051188883609938375,0.13953260984185292,0.19622140788982145
34.7,0.054316725292056604,0.05119817211413896,0.13957597919807338,0.39622140788982146
34.8,0.06081607266437814,0.051228396791136985,0.11240128463148091,0.5962214078898215
34.9,0.06454122377880957,0.05127148080174929,0.13052196298221608,0.7962214078898215
35.0,0.06958571246180942,0.05133311565219765,0.1412592966030275,0.9962214078898215
35.1,0.07449620740317088,0.0514139325019093,0.15029410288291942,1.1962214078898215
35.2,0.07879440386106544,0.0515123360637445,0.16212397018992836,1.3962214078898214
35.3,0.08202676999909679,0.05162426085157503,0.1766225947229788,1.5962214078898214
35.4,0.08439707303611114,0.05174608167232795,0.19291174349552453,1.4468259902297798
35.5,0.08693149904171424,0.05187872239766942,0.21569936964199504,1.4522168600425174
35.6,0.08662680522358861,0.052008854468058634,0.22443752201723616,1.2522168600425174
35.7,0.08498518685194685,0.05213036711637519,0.2287146038940223,1.0522168600425175
35.8,0.08267494515700073,0.05224056634191895,0.2305291410519948,0.8522168600425175
35.9,0.07982173382935642,0.05233758518534334,0.22815925763017542,0.6522168600425176
36.0,0.07650553584287315,0.05242015331497243,0.22033864910715284,0.45221686004251754
36.1,0.07213301428226639,0.052484986963901345,0.21039497354941275,0.25221686004251753
36.2,0.06710509201552867,0.052530978905514836,0.19287919611342302,0.05221686004251752
36.3,0.06227035623802709,0.052560288167142644,0.17721546018112372,-0.1477831399574825
36.4,0.05743174670127345,0.05257428962598746,0.16827220334319848,-0.3477831399574825
36.5,0.05360434354327557,0.05257713925973497,0.15479992633450676,-0.5477831399574825
36.6,0.05092590742969935,0.05257269835462319,0.1444082947757363,-0.7477831399574826
36.7,0.048586039303789914,0.05256224635605382,0.1386512715814978,-0.9477831399574825
36.8,0.04610646836169994,0.05254577822306281,0.13743951398232865,-1.1477831399574825
36.9,0.043820842302547396,0.05252409198039988,0.1391239305107792,-1.218478730981743
37.0,0.04215781247079554,0.052498833683549184,0.14132044343149106,-1.0184787309817431
37.1,0.04183870258682095,0.05247301106163282,0.1419219211533025,-0.8184787309817432
37.2,0.03686497173942323,0.05243728184838551,0.1536674675036297,-0.6184787309817432
37.3,0.03387323009202341,0.05239630607289609,0.16130681286224796,-0.4184787309817432
37.4,0.03488716139949895,0.052357297833725086,0.16010022210154232,-0.2184787309817432
37.5,0.036180329007039436,0.05232081085607985,0.15856201877971607,-0.018478730981743186
37.6,0.03753158051547546,0.052287025916465654,0.1568443958115139,0.1369869377858115
37.7,0.04155824479572291,0.052261481052670394,0.1497854382475342,0.15039431961555488
37.8,0.04189958025728959,0.05223678031574035,0.15084661643932434,0.11974863847328202
37.9,0.040386482699698446,0.05220905228620082,0.1561649070076046,0.035490115390133026
38.0,0.040444928907582514,0.0521815747016469,0.15786685601139155,-0.08441665838307619
38.1,0.04091202688637808,0.05215518320559012,0.1581229908332595,-0.14011106227440223
38.2,0.039891607510222256,0.05212684626695616,0.16151577106228954,-0.18710983541169324
38.3,0.041631920861509415,0.052102197016436966,0.15856450383633103,-0.16950217884473157
38.4,0.06113638952607405,0.05212775696703693,0.11734731633918219,-0.05499426958620966
38.5,0.04876344395675063,0.052119299795200844,0.14506501522079346,-0.062391464976400454
38.6,0.04832581557624282,0.05210982890740016,0.14704470030859362,-0.05749356955372504
38.7,0.05847866106900138,0.052127288591185726,0.12618227208939808,-0.017433504257035742
38.8,0.045936081890511966,0.052112277308618615,0.1540824634922401,-0.022352589546381606
38.9,0.04205891298406158,0.052088920840710234,0.16337321045833575,-0.017017770846528585
39.0,0.040602423383648216,0.05206270908430176,0.1673140969627131,0.015218231543673674
39.1,0.03935194330220962,0.05203416125454322,0.1707094500338771,0.05066430283602705
39.2,0.038829742738377346,0.052004742191278285,0.17264538576013375,0.059691540440992105
39.3,0.0395566832242191,0.051976851122040806,0.17173935598863355,0.0907605989561169
39.4,0.04033577713213019,0.0519506072665716,0.1705137676040548,0.16342070640494885
39.5,0.04157534653257081,0.051926958292414095,0.1686404861845225,0.13254165890652056
39.6,0.043055859650915594,0.05190646602117222,0.16634296874293086,0.03427116109612577
39.7,0.04433989785058685,0.05188879281852455,0.16421965707378142,-0.0017849202161956262
39.8,0.043399129772447004,0.051869203304390675,0.1666578621288376,0.00034565984940531334
39.9,0.04050314860209974,0.05184383184180993,0.17300773737458264,0.059191905843784094
40.0,0.040694573171303636,0.05181894984950724,0.17295927231378155,0.04062169482983754
40.1,0.04093069069262044,0.05179464406887675,0.17233462588317966,0.17659525283555513
