Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
16.4,0.03773561911999556,0.053692696635277294,0.07547123823999112,-0.20079058419619256
16.5,0.042433517831536066,0.053662053627464054,0.08486703566307213,-0.2058775325352893
16.5,0.04718222427117151,0.05364360014719516,0.09436444854234302,-0.21235961954782456
16.6,0.04469942228491215,0.05361882544909233,0.0893988445698243,-0.19167438645049018
16.6,0.041107104201256954,0.053585526123474864,0.08221420840251391,-0.16317837552898284
16.7,0.04625578523998593,0.05356501637705215,0.09251157047997186,-0.16788129862663626
16.7,0.05145958906594912,0.05355883623210856,0.10291917813189824,-0.17394209609138758
16.8,0.04874460078896282,0.05354510949636984,0.09748920157792564,-0.1381099028120885
16.8,0.054058400948166475,0.05354664444965532,0.10811680189633295,-0.1447773354838635
16.9,0.050760610650349314,0.05353859175191826,0.10152122130069863,-0.14896859895546102
16.9,0.056445789740739834,0.053547425726770514,0.11289157948147967,-0.15609293546020497
