Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
13.4,0.009334505279735433,0.04131309295293187,0.03905969907963753,-0.18074219710175857
13.5,0.009241292694253422,0.04124008063738716,0.04593411214112668,-0.20567596112838288
13.5,0.009211776254931003,0.04116745659768007,0.04124464240108412,-0.18423172607410124
13.6,0.009228180697795102,0.04109525518503159,0.04823472294962918,-0.20827748841484356
13.6,0.009064091741688093,0.04102332449050992,0.04368126770969294,-0.1851922420626924
13.7,0.009253499245834188,0.04095195096862416,0.05500111193955375,-0.22178793566141047
13.7,0.008981729487585185,0.040880753958984585,0.04944093614465286,-0.19686149373320883
13.8,0.009289598727241168,0.04081020250202114,0.05729417216331015,-0.22067662667540716
13.8,0.010195378739266129,0.04074082623323653,0.06521152782785418,-0.2441236951043278
13.9,0.00951876515407601,0.04067124182048704,0.06440846985943656,-0.2238323214849885
13.9,0.008867273333258756,0.04060150943186128,0.055987104419498626,-0.18870921118000736
14.0,0.009344596064935753,0.04053254258832144,0.06477906404312958,-0.21202112303027815
14.0,0.008816869651753252,0.04046352910825674,0.05698063193555173,-0.18429120886972117
14.1,0.009368385620269227,0.040395331962250515,0.0704839082495633,-0.21746454923406314
14.1,0.00871128247431923,0.040326982049401904,0.06269632651884438,-0.1940543117841159
14.2,0.009350296114878483,0.04025950686573581,0.07249961233693286,-0.21677101091926074
14.2,0.00872895410616573,0.040191902711725805,0.06552337694192499,-0.18764324077022942
14.3,0.00965073796619478,0.040125401025378434,0.08025110961365965,-0.21898644536692768
14.3,0.008608752883156292,0.0400584248033146,0.07132838888344793,-0.19037700061806143
14.4,0.00961508562251075,0.03999260321941654,0.08222385795791286,-0.21236472551908886
14.4,0.011576228507691648,0.039928938383583155,0.09321762589154815,-0.23405772038480277
14.5,0.00976141323494618,0.03986393292635087,0.08931493738872895,-0.21385774917566036
14.5,0.008485970252372924,0.03979826246277341,0.07790951353976847,-0.1626900512918217
14.6,0.009617482288845404,0.03973382173232539,0.08998501106347628,-0.18371918498364692
14.6,0.008420613094222039,0.03966878686781129,0.07804372014095734,-0.14685339206934106
14.7,0.009512604546779775,0.039604934014589824,0.09551303930350602,-0.17417543889554607
14.7,0.008334303730348052,0.03954050900166556,0.08498908264007297,-0.1536055795139355
14.8,0.00958307139437645,0.03947737733539421,0.09832122625784821,-0.17377376363194638
14.8,0.00821198413385049,0.0394135264741198,0.08688025402915439,-0.15237813281026671
14.9,0.009655278910526794,0.039351106277031006,0.10585030664238984,-0.17803609570720166
14.9,0.008079764987941386,0.03928781354998499,0.09415130153781892,-0.15686424911552344
15.0,0.009705976375771195,0.03922607612716229,0.10881722524090612,-0.17632731098395513
15.0,0.008131048087129923,0.03916345845278226,0.10284144801674845,-0.15254840106625037
15.1,0.010255360182211853,0.03910281684321619,0.11862370590290625,-0.17197272951878367
15.1,0.013896906175216321,0.039046213060077266,0.13455166049135198,-0.19130414239197124
15.2,0.010320392714173844,0.03898623563123455,0.12153803520729675,-0.1506846852668493
15.2,0.01414091214757063,0.038930509772588225,0.13777773658661102,-0.16907875061172678
15.3,0.008955178182008887,0.038870019249825985,0.12252174644176997,-0.13684612729928192
